project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date,trunk_sha,trunk_sha_source,stage_id,stage_duration_by_suite_sum,stage_duration_by_method_sum,num_pass_class,num_fail_class,num_trans_class,num_pass_method,num_fail_method
hadoop,PR-1997,trunk,1,6884.0,1633573666.0,FAILURE,1dadb816117d77e19c3aada9159ef8077ac276f6,1171.3691,1162,0,53,2021-10-06,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,23944.079,1152.136,149,0,0,1162,0
hadoop,PR-3442,trunk,1,8025.0,1633576148.0,SUCCESS,42132967798fdc82b6609796da78220432381eb2,122.04899,249,0,107,2021-10-06,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,1571.388,112.925,30,0,0,249,0
hadoop,PR-1751,trunk,1,12573.0,1633576276.0,SUCCESS,415418faabba1712e964af9e20bfbe6708630b15,1452.5435,4540,0,174,2021-10-06,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,23242.486,1370.806,505,0,0,4540,0
hadoop,PR-1747,trunk,1,28539.0,1633576278.0,SUCCESS,44494c7fb289a8935135d70350c4bf5148f1ef6d,26021.488,11342,0,196,2021-10-06,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,431867.591,25108.66,1279,0,1,11342,0
hadoop,PR-3071,trunk,1,15126.0,1633577996.0,SUCCESS,dbce5a20beb5c9160c44570b59ed6cfbf40772ec,3480.0312,4905,0,166,2021-10-06,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,49911.518,3132.311,539,0,1,4905,0
hadoop,PR-2547,trunk,1,7253.0,1633579842.0,FAILURE,4056d14096ca657ffb50f161c0395a25ad0d5cb8,280.66104,302,0,0,2021-10-07,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,2836.137,264.041,39,0,0,302,0
hadoop,PR-848,trunk,1,6363.0,1633579902.0,FAILURE,8d27fad76ea3e8b5689a87ebcc97177d280d0753,259.498,317,0,0,2021-10-07,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,1878.4480000000003,246.507,62,0,0,317,0
hadoop,PR-3215,trunk,1,9877.0,1633583377.0,SUCCESS,df5b264de213651dd9f77a2dd59e756826f5cf6d,1172.7849,1186,0,53,2021-10-07,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,24007.332,1153.443,157,0,0,1186,0
hadoop,PR-2919,trunk,1,28358.0,1633592394.0,FAILURE,dcee377d8001638015e01acab762ca1f4667dbf8,35710.836,6555,1,23,2021-10-07,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,632114.9280000001,34076.081,740,1,1,6555,1
hadoop,PR-1751,trunk,2,14425.0,1633608721.0,SUCCESS,415418faabba1712e964af9e20bfbe6708630b15,1457.0074,4540,0,174,2021-10-07,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,23320.358,1375.1729999999998,505,0,0,4540,0
hadoop,PR-3215,trunk,2,10131.0,1633610677.0,SUCCESS,df5b264de213651dd9f77a2dd59e756826f5cf6d,1152.5458,1186,0,53,2021-10-07,e103c83765898f756f88c27b2243c8dd3098a989,build_log,single,23885.239,1134.5990000000002,157,0,0,1186,0
hadoop,PR-3215,trunk,3,10301.0,1633623679.0,SUCCESS,df5b264de213651dd9f77a2dd59e756826f5cf6d,1150.6422,1186,0,53,2021-10-07,4b1b6b858ac6584c376b9810a5b93e0c023124bc,build_log,single,23704.897,1132.761,157,0,0,1186,0
hadoop,PR-376,trunk,1,19574.0,1633836054.0,SUCCESS,98fed34e44e0928c0cb75edfa681e5ca1161a993,24341.34,6688,0,24,2021-10-09,4f3dfb7c1cce2543f7c6eba786779425c14dd7c4,build_log,single,404395.041,23272.588,747,0,1,6688,0
hadoop,PR-3539,trunk,1,25501.0,1633932943.0,FAILURE,f1f0c851ade003e783c16343eb28ab94a809daa2,10352.474,7219,899,189,2021-10-11,4f3dfb7c1cce2543f7c6eba786779425c14dd7c4,build_log,single,215222.081,5425.118,771,119,119,7219,899
hadoop,PR-1971,trunk,1,5476.0,1634092225.0,SUCCESS,51ddb09e57b6e327b42819ca2cc3bb9a9f659eeb,429.51108,417,0,0,2021-10-12,8c271caa81db683fe4b92853bd8ca5da060e6593,build_log,single,5504.159,417.364,50,0,0,417,0
hadoop,PR-3556,trunk,1,25959.0,1634287969.0,SUCCESS,fef6a535dceee468ac8b79603e3ce0ac8701b7eb,33655.8,6589,0,22,2021-10-15,cb2b7970ee190edca3b1a33427e629e32acf0ad7,build_log,single,605585.7390000001,32659.105,741,0,0,6589,0
hadoop,PR-1271,trunk,1,28262.0,1634535352.0,FAILURE,717a5a7a8056b4fddb3140730d01f00adcb64f6a,25989.484,11302,2,196,2021-10-18,d09b380dc2c474250fb978f5b9556669909fcb7d,build_log,single,435941.8289999999,25103.132,1277,2,2,11302,2
hadoop,PR-341,trunk,1,15399.0,1634723246.0,FAILURE,5740bb634514a9ddea5597e5ec193e43d71b7e8d,1730.2262,4544,0,174,2021-10-20,414d40155cea40ecceab3c927dd9ebfd899ba7a0,build_log,single,27407.654,1613.162,506,0,1,4544,0
hadoop,PR-3586,trunk,1,26222.0,1635229228.0,FAILURE,dc09dbc8f4580728b295e81aa2efb92d105cebc6,35707.12,6655,0,24,2021-10-26,b923fa7a1c74ffd5859803e6e2571d367d066efb,build_log,single,685622.3929999999,34713.103,745,0,1,6655,0
hadoop,PR-2631,branch-2.10,1,19080.0,1635264922.0,FAILURE,788f946a6acbb7344f722cd5ba6c85e3b927b14a,20293.299,11537,3,126,2021-10-26,3dd888023b45c8efb6ca12bad031ceb73dc66735,build_log,single,404188.856,19042.776,1358,2,92,11537,3
hadoop,PR-3612,trunk,3,13805.0,1635917126.0,FAILURE,e7d98ab66585cbae11162ae605bf001839705be0,1502.0916,4497,47,174,2021-11-03,6c6d1b64d4a7cd5288fcded78043acaf23228f96,build_log,single,24631.429,1413.215,501,4,5,4497,47
