project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date,trunk_sha,trunk_sha_source,stage_id,stage_duration_by_suite_sum,stage_duration_by_method_sum,num_pass_class,num_fail_class,num_trans_class,num_pass_method,num_fail_method
hbase,PR-4801,master,2,17038.0,1668092401.0,UNSTABLE,f3fb7e001e4892a32eef0054ff2c96ba9c07d2b2,87443.56,14907,1,72,2022-11-10,da997384a4303aceff993b84e604c617608f836e,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,682890.815,40796.177,1164,0,1,7454,0
hbase,PR-4827,master,4,13869.0,1668375594.0,UNSTABLE,34ceab19b8db4565a921f18d4c888cdd34f76bd8,75940.48,14954,0,72,2022-11-13,047f4e22e0271ab0dfbf6e7843ae37c008c57c69,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,627139.252,36367.243,1166,0,0,7477,0
hbase,PR-4890,master,1,13425.0,1668999282.0,UNSTABLE,185ecb87e53204a742648f9eee97d892bf3b46e9,73703.46,14927,1,72,2022-11-20,f68b61a027bfc2df6a59f5a1d4dec060dbb06b18,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,611006.166,35537.803,1161,1,1,7463,1
hbase,PR-4891,master,1,14728.0,1669052065.0,UNSTABLE,8557fa1b6a1157d83acdf0a5a2878ed8821d0ee0,76219.55,15000,0,72,2022-11-21,94629331791ea9dbec171ad9070d8c4d486bd16b,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,649009.273,38398.019,1185,0,1,7500,0
hbase,PR-4891,master,2,14375.0,1669780484.0,SUCCESS,a59d4125556cdf5408410f37679b59a6d6d32213,74705.41,14642,0,66,2022-11-29,3ffc0b55528c232c4e2fc0c67bc78a564591efb9,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,563626.3500000001,37182.163,1180,0,0,7321,0
hbase,PR-4916,master,1,13766.0,1670355581.0,UNSTABLE,ca9de913db797e875ccc595ea7bff27b73ab63a7,75148.25,14800,0,70,2022-12-06,febe511750b428f5e32c773be40e59f011eb9881,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,578681.416,35752.11,1160,0,0,7400,0
hbase,PR-4916,master,2,19283.0,1670435687.0,UNSTABLE,faf5a271aad20d700ba6f76aba1b52e82040d3cb,87434.016,14795,4,70,2022-12-07,febe511750b428f5e32c773be40e59f011eb9881,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,572199.36,35559.083999999995,1160,0,0,7400,0
hbase,PR-4935,master,1,36043.0,1671626986.0,ABORTED,eae0c46e2b5fa3a061f2fc8dd140f0e1021c5668,84506.97,15018,2,74,2022-12-21,222ec684d68de25d20dac3be2614863c1c4cbd20,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,650121.6799999999,38039.529,1168,1,1,7509,1
hbase,PR-4891,master,3,17244.0,1671715492.0,UNSTABLE,c21b0abc648b3108a000d20b8e96b2a01c4dac5a,82807.5,15118,0,74,2022-12-22,dcfde79f7e51f7141d8c10116bffcaeda85d1c73,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,725244.743,43827.807,1196,0,1,7559,0
hbase,PR-4975,master,1,13867.0,1673885985.0,UNSTABLE,797004216b1335d1a1ecd5011fe35560cee2028f,74690.33,14767,1,68,2023-01-16,7ed2cb99f985fe2d85c2b4b32de2bcd8583544c8,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,568383.059,36190.516,1174,0,0,7384,0
hbase,PR-4979,master,1,1489.0,1673972391.0,SUCCESS,340aaaf1fe821e5bbe324c7939d34e9d2310057f,15.07,12,0,0,2023-01-17,da261344cc55e7812dfe22d86d5fa88c93ed79b9,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,12.415,4.309,4,0,0,6,0
hbase,PR-4799,master,3,15275.0,1674036347.0,UNSTABLE,16690258b7c4c32b00eee5ce4383aa919f68fe5b,79847.16,17798,0,116,2023-01-18,ad8f28e29784894cd342b5d37b0d88e0f5936dc2,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,572900.5750000001,38231.208,1362,0,0,8899,0
hbase,PR-4799,master,4,15421.0,1674051624.0,UNSTABLE,a53a3fcae630f518cf55e1dbed5ff627a235fecb,79766.14,17797,1,116,2023-01-18,ad8f28e29784894cd342b5d37b0d88e0f5936dc2,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,573835.193,38092.829000000005,1361,1,1,8898,1
hbase,PR-4799,master,5,15301.0,1674124631.0,UNSTABLE,a53a3fcae630f518cf55e1dbed5ff627a235fecb,81306.53,17803,2,116,2023-01-19,ad8f28e29784894cd342b5d37b0d88e0f5936dc2,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,584592.922,40043.647,1361,1,1,8901,2
hbase,PR-4979,master,2,1907.0,1674203986.0,SUCCESS,47af1fab2341d65a7394488d94e3e5bf47360072,14.167,12,0,0,2023-01-20,913cf6b96df1fe28c84be0e6c382090cbcd9d8b7,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,15.749,3.993,4,0,0,6,0
hbase,PR-4799,master,6,16602.0,1674461189.0,SUCCESS,a53a3fcae630f518cf55e1dbed5ff627a235fecb,83861.625,17968,0,116,2023-01-23,83d450d5b5c069371f4696022331d251ffb02873,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,586944.605,38637.051,1362,0,1,8984,0
hbase,PR-4935,master,2,14233.0,1675050290.0,SUCCESS,1666d58eaeb09ca49da4161f67673118d122b973,75054.88,14806,0,66,2023-01-29,382681e2d6b6c417145022d7df81390bf42f2773,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,569359.121,35714.607,1163,0,0,7403,0
hbase,PR-4935,master,3,2409.0,1675069196.0,UNSTABLE,50389904c9ab35d77447357c0470d22638814c98,1715.2993,2318,2,12,2023-01-30,382681e2d6b6c417145022d7df81390bf42f2773,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,4836.039,882.3230000000001,297,1,1,1159,1
hbase,PR-5002,master,1,16274.0,1675129185.0,UNSTABLE,ef9441404af3c0bb1a4c9bd344d8d5a4b76efeef,84288.664,14802,0,66,2023-01-30,76207257bba6b7f8f765ee545f505d8f9b9cfa22,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,662703.304,40720.043,1164,0,1,7401,0
hbase,PR-4975,master,2,14798.0,1675274789.0,UNSTABLE,955f8e8d56add6cd36cc5f3243669045f36b4b94,75860.32,14998,0,70,2023-02-01,8e72cc6ee0415608d2d31e1c0c0175e8fc228d8d,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,655747.987,38101.196,1167,0,0,7499,0
hbase,PR-5013,master,1,2409.0,1675777183.0,UNSTABLE,ff0048f211088726d3b9d9bfd28be94099c0fa93,5580.2544,3718,2,62,2023-02-07,198a3b7e891b67468748abe2968975148d96632f,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,16925.175,2856.631,295,1,1,1859,1
hbase,PR-5024,master,1,1950.0,1676345683.0,SUCCESS,eb2537e7a8a533a36540cfe3a0f65bf3586099f1,279.76996,2198,0,50,2023-02-13,8ba56cccd375188fabad7194b4c2fbf80a65c5ad,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,6936.585000000001,123.45300000000002,101,0,0,1099,0
hbase,PR-5027,master,1,15675.0,1676476187.0,SUCCESS,77d29bf118d306ed4f2013252a5a74a6adccecce,79436.42,14779,0,70,2023-02-15,2bbe036e2999f886008bb83988c541eb879e2431,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,673099.562,41474.048,1164,0,0,7383,0
hbase,PR-5051,master,1,6281.0,1677016819.0,UNSTABLE,7409bf000b89d20bb2de452bc6bbb8a22e8960b7,3976.684,598,0,38,2023-02-21,22dbb7afc383b9b9a8678f2c9eca1dca31784615,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,16402.715,1647.911,69,0,2,299,0
hbase,PR-5027,master,2,13791.0,1677020419.0,SUCCESS,553cec445049d716856440c193d866c830c480d9,74720.54,14756,0,68,2023-02-21,22dbb7afc383b9b9a8678f2c9eca1dca31784615,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,607754.092,37043.996,1167,0,1,7378,0
hbase,PR-5051,master,2,2510.0,1677356802.0,UNSTABLE,7409bf000b89d20bb2de452bc6bbb8a22e8960b7,4382.692,600,0,38,2023-02-25,22dbb7afc383b9b9a8678f2c9eca1dca31784615,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,15608.137,1591.3649999999998,69,0,0,300,0
hbase,PR-5051,master,3,2392.0,1677537347.0,UNSTABLE,d3efd90b1332fc6ad51bcddf06cdeaa53933cddb,4356.863,600,0,38,2023-02-27,8d70786a2d1513103b32289e923307b5f5d93b3c,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,15619.56,1584.781,69,0,0,300,0
hbase,PR-5051,master,4,2473.0,1677540135.0,UNSTABLE,2b9ac34048aebc77656a211df4ab7e630897f276,4375.6675,600,0,38,2023-02-27,8d70786a2d1513103b32289e923307b5f5d93b3c,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,15639.795999999998,1592.783,69,0,0,300,0
hbase,PR-5051,master,5,2782.0,1677592196.0,SUCCESS,17f2c4d8706e1cc35b8c9b8fffe942c880f30d9d,4867.073,600,0,38,2023-02-28,ef6a1130d0f1a186b1d31f11be26ec95e3588ae2,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,24526.473,2502.233,69,0,0,300,0
hbase,PR-4799,master,7,19228.0,1677762012.0,UNSTABLE,ab870c0c3e75d0a1e341b194f27efe7bf858be61,80355.85,17714,0,114,2023-03-02,d2b0074f7ad4c43d31a1a511a0d74feda72451d1,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,573202.4269999999,38331.673,1360,0,0,8857,0
hbase,PR-4799,master,8,17166.0,1677781241.0,UNSTABLE,a8dbcefcd39862b2896cc03cf691d8609b6e13f6,89944.13,17713,1,114,2023-03-02,d2b0074f7ad4c43d31a1a511a0d74feda72451d1,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,652002.986,42677.753,1359,1,1,8856,1
hbase,PR-4799,master,9,15477.0,1677848417.0,SUCCESS,8645e930f2e34c4a017c766b01ff5155eed29048,80769.4,17714,0,114,2023-03-03,d2b0074f7ad4c43d31a1a511a0d74feda72451d1,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,568080.3240000001,38256.365000000005,1360,0,1,8857,0
hbase,PR-5087,master,1,17063.0,1678094686.0,SUCCESS,3b493f28e1621b03594823a1341d825781655868,82776.33,14948,0,64,2023-03-06,37858bb6b058f5af17d19aabedba69816b2941aa,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,582947.815,36506.634000000005,1178,0,0,7474,0
hbase,PR-5094,master,1,36064.0,1678274389.0,ABORTED,9849cc169fe6252131b89c2df8744dc0fdb4872d,80915.625,15485,5,83,2023-03-08,16864c705c7054a4c1d59c33a0abd2de62d9e0ce,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,593775.928,39730.397,1281,4,4,7890,4
hbase,PR-5100,master,1,14991.0,1678773898.0,UNSTABLE,396b11c4dae3805da64034405c59de3d45a392e0,78952.54,15288,10,70,2023-03-14,c2b64e7caa52936552f247281a42ca9c9550dc93,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,626953.9299999999,36337.051,1202,0,0,7649,0
hbase,PR-5100,master,2,15574.0,1678788891.0,UNSTABLE,1b8d949acf6791008b8787d0376079750bdd5d19,81635.56,15222,0,70,2023-03-14,c2b64e7caa52936552f247281a42ca9c9550dc93,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,720418.808,40190.665,1202,0,0,7611,0
hbase,PR-5107,master,1,2004.0,1678846488.0,UNSTABLE,5b5cce52159d8f25d2223dec9081a6abbaa736ad,35.877995,70,0,0,2023-03-14,c2b64e7caa52936552f247281a42ca9c9550dc93,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,21.303,17.257,23,0,0,35,0
hbase,PR-5107,master,2,1994.0,1678856683.0,SUCCESS,3089f8cf024926ba689d8e375b5cd0cf00f00a0f,36.15601,70,0,0,2023-03-15,c8bee238fc51b82215cea844030a7a4dc9f6499c,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,21.685,17.435999999999996,23,0,0,35,0
hbase,PR-5110,master,1,17759.0,1678892091.0,UNSTABLE,9e49b1f7995de9d5ee873613fd47de595c251f77,88083.31,15147,2,70,2023-03-15,1f2e1f5b3a18504b3192f3651397af7f90b04932,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,765976.4010000001,46703.285,1178,1,1,7571,2
hbase,PR-5100,master,3,14845.0,1678963495.0,UNSTABLE,4fbfa1b4c686cbc3a1bb46f9d1607ae4fb01ebe1,79103.1,15204,2,70,2023-03-16,22b0c3e2bd6cc6c202af37847e6f39f8beee18b8,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,639693.554,39311.02,1200,1,2,7593,2
hbase,PR-5051,master,6,1964.0,1679077207.0,UNSTABLE,6cbf54a8f22d3bf60c557f608f48896fc3146091,3911.5657,600,0,38,2023-03-17,1673762741487ce0b44843719960d0210f001bfb,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,16434.521,1638.6150000000002,69,0,4,300,0
hbase,PR-5121,master,1,18577.0,1679291984.0,UNSTABLE,e84d7a9617e0c654bcb80d66243d3fe55873d8a9,94188.97,14768,10,72,2023-03-20,201846b7264a890a96f12840f1fe7b867606cb97,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,742989.211,47840.165,1173,5,6,7388,6
hbase,PR-5121,master,2,21417.0,1679310563.0,UNSTABLE,17301f10b307891711100be92358d64a6e586ae6,92602.34,14775,17,72,2023-03-20,0110bf3a6e6f3c87e61fb4bc068be78d6943d652,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,740154.892,48594.514,1173,5,2,7385,10
