project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date,trunk_sha,trunk_sha_source,stage_id,stage_duration_by_suite_sum,stage_duration_by_method_sum,num_pass_class,num_fail_class,num_trans_class,num_pass_method,num_fail_method
activemq,PR-983,main,3,23822.0,1677599179.0,FAILURE,c94cdf199dc7e35fc796322a1f5e4f8fb4912e28,23137.068,7785,1,288,2023-02-28,9fe24cd8e3f67a7249afa32b01fc46807c5d8997,build_log,single,461273.5020198,20946.962,874,1,1,7785,1
activemq,PR-984,main,2,31277.0,1677670370.0,FAILURE,fb04e9fd0c0c50a2800970e0a64e47b42508a2d5,29988.652,7785,2,288,2023-03-01,9fe24cd8e3f67a7249afa32b01fc46807c5d8997,build_log,single,436833.7659431,27651.395,874,2,1,7785,2
activemq,PR-983,main,4,28751.0,1677685934.0,FAILURE,8fd740133cda90f49429172e49f7982f6dcff042,26983.555,7785,1,288,2023-03-01,9fe24cd8e3f67a7249afa32b01fc46807c5d8997,build_log,single,516210.615965,23747.281000000003,874,1,3,7785,1
activemq,PR-983,main,5,22564.0,1677875751.0,SUCCESS,8fd740133cda90f49429172e49f7982f6dcff042,21307.951,10173,0,302,2023-03-03,9fe24cd8e3f67a7249afa32b01fc46807c5d8997,build_log,single,519422.4519112,20674.586,1014,0,1,10173,0
activemq,PR-984,main,3,22975.0,1678101301.0,FAILURE,b7dc5442b241ae544063b04c41e529afa908710d,21680.482,10169,5,302,2023-03-06,9fe24cd8e3f67a7249afa32b01fc46807c5d8997,build_log,single,457688.9880081,21026.403,1014,1,1,10169,5
activemq,PR-968,main,6,24283.0,1678211353.0,FAILURE,4bb8bf16f7ae59e860cd2dcc5f929446407eda48,23122.223,7785,1,289,2023-03-07,642ec302ccb5255c3c05f64548917aafbc37f9a4,build_log,single,403806.6039944,22295.288,874,1,1,7785,1
activemq,PR-968,main,7,20549.0,1678371668.0,FAILURE,738aa8dfc71a881330a74ccc8061a7f8383f5862,18839.578,7545,241,289,2023-03-09,642ec302ccb5255c3c05f64548917aafbc37f9a4,build_log,single,382143.1000068,17915.49,844,31,32,7545,241
activemq,PR-931,main,6,25878.0,1678387898.0,FAILURE,c77d4d116f2e1e1e28afb3560cdff06946cc5d53,24700.652,7786,0,288,2023-03-09,642ec302ccb5255c3c05f64548917aafbc37f9a4,build_log,single,486294.328,23908.037,875,0,31,7786,0
activemq,PR-968,main,8,25810.0,1678392223.0,FAILURE,e68ecbd182c3898491f9d1fa2e36668492c771f7,24562.723,7785,1,289,2023-03-09,642ec302ccb5255c3c05f64548917aafbc37f9a4,build_log,single,390793.7199919,22306.895,874,1,1,7785,1
activemq,PR-985,main,1,23206.0,1678458977.0,SUCCESS,3ae1d9af5626e1f69b20dd4908a161a4f03ead94,21949.502,10173,0,302,2023-03-10,642ec302ccb5255c3c05f64548917aafbc37f9a4,build_log,single,457800.8440390001,21315.71,1014,0,2,10173,0
activemq,PR-968,main,9,25232.0,1678462501.0,FAILURE,e68ecbd182c3898491f9d1fa2e36668492c771f7,23348.986,10168,5,303,2023-03-10,642ec302ccb5255c3c05f64548917aafbc37f9a4,build_log,single,481443.0690000001,22417.404,1013,1,1,10168,5
activemq,PR-986,main,1,25266.0,1678463592.0,SUCCESS,122b8f213ae507608dfba01e5f48d61d98f64eac,23382.043,10173,0,302,2023-03-10,642ec302ccb5255c3c05f64548917aafbc37f9a4,build_log,single,481380.5570054001,22505.232,1014,0,1,10173,0
activemq,PR-968,main,10,26175.0,1678488645.0,SUCCESS,e68ecbd182c3898491f9d1fa2e36668492c771f7,24314.357,10173,0,303,2023-03-10,642ec302ccb5255c3c05f64548917aafbc37f9a4,build_log,single,470123.1879892,23466.25,1014,0,0,10173,0
activemq,PR-987,main,1,22785.0,1678702734.0,FAILURE,b82911421f93b518945542e777f45a2c46b707a3,21419.934,7769,17,288,2023-03-13,de736ff572a3b37217b4f90e51c7437964f09c26,build_log,single,397254.3199413,20784.72,868,7,7,7769,17
activemq,PR-988,main,1,20779.0,1678712927.0,SUCCESS,25371951ef0a17033898d87b38c859414213f841,19575.244,10173,0,303,2023-03-13,2ee6bb0c794b84b9cd886e54be6ce6e833e5164c,build_log,single,437497.8819949,18989.525,1014,0,7,10173,0
activemq,PR-987,main,2,21502.0,1678728103.0,SUCCESS,f96343da7cc5a2537a5be3d6ae5d660770300539,20223.924,10173,0,303,2023-03-13,22b1007f0c57d3a655a28d89737eb5d39d8295e5,build_log,single,456228.301992,19470.466,1014,0,0,10173,0
activemq,PR-989,main,1,26459.0,1678758350.0,SUCCESS,eb36a0df0d1e613986707b20737bef73a7bfa246,24578.008,10173,0,303,2023-03-13,22b1007f0c57d3a655a28d89737eb5d39d8295e5,build_log,single,496305.948007,21905.893,1014,0,0,10173,0
activemq,PR-990,main,1,21876.0,1678878598.0,SUCCESS,56b40f513c9ca509980b3ee22367d180a07d1820,20671.154,10174,0,303,2023-03-15,5fff8500b6b32ae8ba1f6f6ad4ed7ded0832ea45,build_log,single,448681.268,19483.505,1015,0,0,10174,0
activemq,PR-991,main,1,25284.0,1679520667.0,FAILURE,4e2c801f3031db29af26aaf476aafc90a7434fb5,24038.305,7786,1,289,2023-03-22,6edfdf7c17a61a3ee88d3058d92d7c1f6e868a05,build_log,single,389833.7000425,20580.622,875,1,1,7786,1
activemq,PR-992,main,1,21422.0,1679613825.0,SUCCESS,49620727cfa126c701e8d57b7d0b56e7b410055c,20239.59,10174,0,303,2023-03-23,6edfdf7c17a61a3ee88d3058d92d7c1f6e868a05,build_log,single,449791.5749951,19634.908,1015,0,1,10174,0
activemq,PR-993,main,4,23799.0,1679929653.0,FAILURE,ad7d589335ee8097a36eab9686d9006318e2a077,21939.656,7786,1,289,2023-03-27,6edfdf7c17a61a3ee88d3058d92d7c1f6e868a05,build_log,single,437207.479973,21072.476,875,1,1,7786,1
activemq,PR-993,main,5,23895.0,1679963654.0,SUCCESS,ad7d589335ee8097a36eab9686d9006318e2a077,22587.969,10174,0,303,2023-03-27,6edfdf7c17a61a3ee88d3058d92d7c1f6e868a05,build_log,single,473944.9960024,21944.229,1015,0,1,10174,0
activemq,PR-994,main,1,1490.0,1680031394.0,FAILURE,db1af27c6b7a3dd34d1542a478dced62ce46bd48,646.44604,274,4,1,2023-03-28,6e5838d82d5170a2c9a1b95e6bf570b2f2ef86e9,build_log,single,1789.7619999999995,272.202,55,2,2,274,4
activemq,PR-998,main,1,14628.0,1681305890.0,ABORTED,6a979685c6a7d5cb6a091cb85e42bd03093adfa4,13112.796,4355,0,84,2023-04-12,3372e01f7a9320cf2cba41ee117c0614c3b89c51,build_log,single,288989.868,12859.754,536,0,2,4355,0
activemq,PR-1000,main,1,30215.0,1681795161.0,ABORTED,e38ab263b515aeef4c661b25a390e3a9320aecd3,29022.826,7599,2,286,2023-04-18,905f00c843b96996b25017e1b8646de15d703398,build_log,single,524104.3070056,28107.198,809,2,2,7599,2
activemq,PR-1001,main,1,10447.0,1681828823.0,ABORTED,e2054f90a46c5a9fed1a2b2d12c6a12f5c2d34df,5199.639,3281,0,48,2023-04-18,905f00c843b96996b25017e1b8646de15d703398,build_log,single,146402.657,5079.44,298,0,0,3281,0
activemq,PR-1002,main,2,21852.0,1682349242.0,SUCCESS,0bff2dea3ec18e1b5e8f46f6c8b13a32e67649cb,20588.268,10176,0,303,2023-04-24,905f00c843b96996b25017e1b8646de15d703398,build_log,single,454491.533992,19881.521,1015,0,2,10176,0
activemq,PR-1003,main,1,22519.0,1682506943.0,SUCCESS,a40fc08c1886860962cb97856715caa8e28bc2af,20721.957,10176,0,303,2023-04-26,905f00c843b96996b25017e1b8646de15d703398,build_log,single,457537.3850107999,19900.718,1015,0,0,10176,0
activemq,PR-1004,main,1,22361.0,1682989810.0,SUCCESS,3e61a200d07c4f788542e3e0a434e3e7db25cd81,20968.064,10176,0,303,2023-05-01,6b277a49037fd886e4b1c969c8cff97add335dcd,build_log,single,454069.2309965,20177.04,1015,0,0,10176,0
activemq,PR-1004,main,2,21047.0,1683069146.0,FAILURE,92becdade67ee80bf8b13fd361218ae4dd797171,19731.225,10173,6,303,2023-05-02,6b277a49037fd886e4b1c969c8cff97add335dcd,build_log,single,437449.6170081,18535.782,1015,1,1,10173,6
activemq,PR-1004,main,3,20901.0,1683107846.0,FAILURE,beedcd7d718bb4e1670ab0ad67a61a89f44873de,19659.705,10173,6,303,2023-05-03,6b277a49037fd886e4b1c969c8cff97add335dcd,build_log,single,464307.941992,18982.053,1015,1,0,10173,6
activemq,PR-1005,main,4,1702.0,1684330931.0,FAILURE,4f4b199911d5241d832252eaefd9004dffe5df62,1150.8441,433,1,2,2023-05-17,44ad64493870e9985d18459c2ab45abf749f51a1,build_log,single,7797.371,1121.534,91,1,1,433,1
