project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date,trunk_sha,trunk_sha_source,stage_id,stage_duration_by_suite_sum,stage_duration_by_method_sum,num_pass_class,num_fail_class,num_trans_class,num_pass_method,num_fail_method
hive,PR-3218,master,3,13906.0,1651165477.0,UNSTABLE,2a46e144980bc2c16a35b2acc9c4ebf3444e0343,104920.766,43039,1,585,2022-04-28,1db1da804271f65d4a63572cdd48f24425c1615c,nearest_commit,single,6758319.135983999,96925.094,1264,1,7,43039,1
hive,PR-3218,master,4,13171.0,1651232914.0,UNSTABLE,97f1bec32150ba7885d5d800ae401d8feada5441,105701.52,43046,1,585,2022-04-29,c323223be06705064431a6c6c8865b9822837585,nearest_commit,single,6536216.27,97375.308,1264,1,2,43046,1
hive,PR-3218,master,6,9677.0,1651311917.0,UNSTABLE,2853aa847dff57e56474711b5dea119cca3f2623,100298.62,43044,1,585,2022-04-30,c323223be06705064431a6c6c8865b9822837585,nearest_commit,single,6143895.001999999,92624.657,1264,1,2,43044,1
hive,PR-3218,master,7,7784.0,1651329201.0,FAILURE,8acb6db8e0b47afacacef14bd5d50f7fd815d557,99104.35,43044,1,585,2022-04-30,c323223be06705064431a6c6c8865b9822837585,nearest_commit,single,6115216.63200002,91529.301,1263,1,2,43044,1
hive,PR-3218,master,8,9506.0,1651507408.0,UNSTABLE,b8f63a3cd01c86e94ea417c5bfdba58de6b52ded,96483.55,43046,2,585,2022-05-02,39eba3b948ec38ea99c8c51449342e973f431a24,nearest_commit,single,5962925.876999999,89083.35,1263,2,3,43046,2
hive,PR-3276,master,1,11199.0,1652166054.0,UNSTABLE,a1b21ee128c1395e5010b4e489dbafa3a3ebf723,94025.98,43119,1,587,2022-05-10,915a17317d13f7b2eb235b0f9fdd4fb0aaf0beb9,nearest_commit,single,5825211.119000001,86698.51399999998,1266,1,3,43119,1
hive,PR-3276,master,2,8012.0,1652177375.0,UNSTABLE,a1b21ee128c1395e5010b4e489dbafa3a3ebf723,94305.38,43129,1,587,2022-05-10,915a17317d13f7b2eb235b0f9fdd4fb0aaf0beb9,nearest_commit,single,5989630.361,86882.25100000002,1266,1,0,43129,1
hive,PR-3276,master,3,8194.0,1652194660.0,UNSTABLE,bb2b04b0f910c26a3c6aad5197cc87f2a7c7ba7e,104693.07,43132,5,587,2022-05-10,f298ebc51d8073e2bcefae8bdf331fab2b91d4d0,nearest_commit,single,6651520.585,96395.837,1265,3,2,43132,5
hive,PR-3276,master,4,7083.0,1652236641.0,UNSTABLE,b78fb047dfcf6cfc90d736e22f91c29bd7e82846,92991.64,43137,1,587,2022-05-10,4622860b8c7dbddaf4c556e65c5039c60da15e82,nearest_commit,single,5945721.16,85709.157,1267,1,2,43137,1
hive,PR-3276,master,5,8907.0,1652253923.0,UNSTABLE,5a696e12b24ff0a28b9daf08e6bca7cba4a3d98a,103204.98,43139,1,587,2022-05-11,4622860b8c7dbddaf4c556e65c5039c60da15e82,nearest_commit,single,6599821.411,95176.895,1267,1,0,43139,1
hive,PR-3279,master,1,10363.0,1652255630.0,FAILURE,4078c4c9d3a19c95473b82af7335a1e6691d2d67,68000.68,41542,828,577,2022-05-11,4622860b8c7dbddaf4c556e65c5039c60da15e82,nearest_commit,single,5593727.196,63731.487,1110,158,157,41542,827
hive,PR-3137,master,15,13569.0,1652259230.0,FAILURE,6d58256fc777ce877989d62003747c7ef94c7c1b,103248.14,42696,355,586,2022-05-11,4622860b8c7dbddaf4c556e65c5039c60da15e82,nearest_commit,single,6274099.039000001,95037.55,1225,42,123,42696,354
